1	Q0	10449402	53	0.08436922	aliasiTerms
1	Q0	9760812	54	0.08386262	aliasiTerms
1	Q0	11175781	55	0.083858445	aliasiTerms
1	Q0	9853531	56	0.08374144	aliasiTerms
1	Q0	11389698	57	0.08365128	aliasiTerms
1	Q0	12857562	58	0.08359861	aliasiTerms
1	Q0	11378389	59	0.08356252	aliasiTerms
1	Q0	11459407	60	0.08338365	aliasiTerms
1	Q0	8596136	61	0.08286625	aliasiTerms
1	Q0	10751401	62	0.082808174	aliasiTerms
1	Q0	10766782	63	0.082659446	aliasiTerms
1	Q0	8872018	64	0.08260791	aliasiTerms
1	Q0	9333055	65	0.08249669	aliasiTerms
1	Q0	12188290	66	0.08229171	aliasiTerms
1	Q0	12427664	67	0.08225538	aliasiTerms
1	Q0	12210933	68	0.08197644	aliasiTerms
1	Q0	7781939	69	0.081921995	aliasiTerms
1	Q0	9800029	70	0.0818833	aliasiTerms
1	Q0	7671331	71	0.081729464	aliasiTerms
1	Q0	11974884	72	0.08159278	aliasiTerms
1	Q0	11221682	73	0.08157508	aliasiTerms
1	Q0	10930410	74	0.0814837	aliasiTerms
1	Q0	12709571	75	0.081471145	aliasiTerms
1	Q0	10361139	76	0.08141868	aliasiTerms
1	Q0	9380836	77	0.081414446	aliasiTerms
1	Q0	11093950	78	0.08138977	aliasiTerms
1	Q0	12522003	79	0.081345834	aliasiTerms
1	Q0	11956219	80	0.08115631	aliasiTerms
1	Q0	7602257	81	0.08091508	aliasiTerms
1	Q0	8867016	82	0.080855876	aliasiTerms
1	Q0	10205122	83	0.08080671	aliasiTerms
1	Q0	11518736	84	0.08077136	aliasiTerms
1	Q0	10228348	85	0.0807692	aliasiTerms
1	Q0	10712688	86	0.08065459	aliasiTerms
1	Q0	10510617	87	0.08062281	aliasiTerms
1	Q0	9638954	88	0.080482624	aliasiTerms
1	Q0	10102879	89	0.0804402	aliasiTerms
1	Q0	14586392	90	0.08041346	aliasiTerms
1	Q0	10708036	91	0.0803158	aliasiTerms
1	Q0	12499334	92	0.08024302	aliasiTerms
1	Q0	12672376	93	0.08022971	aliasiTerms
1	Q0	11099128	94	0.08016157	aliasiTerms
1	Q0	10529812	95	0.08011368	aliasiTerms
1	Q0	10580530	96	0.079936355	aliasiTerms
1	Q0	7992346	97	0.07992033	aliasiTerms
1	Q0	11537430	98	0.07985642	aliasiTerms
1	Q0	11684086	99	0.079753704	aliasiTerms
1	Q0	10940547	100	0.07974798	aliasiTerms
1	Q0	11815489	101	0.07962638	aliasiTerms
1	Q0	11409102	102	0.079483	aliasiTerms
1	Q0	12687479	103	0.07941444	aliasiTerms
1	Q0	11247518	104	0.079413906	aliasiTerms
1	Q0	12621119	105	0.079328544	aliasiTerms
1	Q0	9246393	106	0.07917383	aliasiTerms
1	Q0	9616195	107	0.07908059	aliasiTerms
1	Q0	11522907	108	0.0790515	aliasiTerms
1	Q0	12797989	109	0.07898717	aliasiTerms
1	Q0	11741819	110	0.07881895	aliasiTerms
1	Q0	9224783	111	0.07881564	aliasiTerms
1	Q0	8953751	112	0.078708224	aliasiTerms
1	Q0	10608875	113	0.07870592	aliasiTerms
1	Q0	10673263	114	0.07830222	aliasiTerms
1	Q0	11321373	115	0.07827498	aliasiTerms
1	Q0	12393173	116	0.078183606	aliasiTerms
1	Q0	10550850	117	0.07805672	aliasiTerms
1	Q0	8622929	118	0.0780483	aliasiTerms
1	Q0	9916445	119	0.07789591	aliasiTerms
1	Q0	12627719	120	0.077827826	aliasiTerms
1	Q0	12005068	121	0.077752806	aliasiTerms
1	Q0	9241278	122	0.07762259	aliasiTerms
1	Q0	11090085	123	0.077552214	aliasiTerms
1	Q0	7654614	124	0.07750484	aliasiTerms
1	Q0	12486304	125	0.07742128	aliasiTerms
1	Q0	11441322	126	0.07738678	aliasiTerms
1	Q0	8740048	127	0.07703195	aliasiTerms
1	Q0	12730114	128	0.07703012	aliasiTerms
1	Q0	9776442	129	0.0769476	aliasiTerms
1	Q0	7784339	130	0.07691078	aliasiTerms
1	Q0	10050928	131	0.07682714	aliasiTerms
1	Q0	12050900	132	0.07680517	aliasiTerms
1	Q0	9310706	133	0.07670752	aliasiTerms
1	Q0	7588485	134	0.076573096	aliasiTerms
1	Q0	11457519	135	0.07640617	aliasiTerms
1	Q0	9500670	136	0.07628831	aliasiTerms
1	Q0	10934853	137	0.07615703	aliasiTerms
1	Q0	12210511	138	0.076113194	aliasiTerms
1	Q0	11598030	139	0.075953886	aliasiTerms
1	Q0	7629879	140	0.0758496	aliasiTerms
1	Q0	8972916	141	0.07574566	aliasiTerms
1	Q0	9606512	142	0.07565708	aliasiTerms
1	Q0	8626272	143	0.07565148	aliasiTerms
1	Q0	9463660	144	0.07555245	aliasiTerms
1	Q0	12203172	145	0.07545404	aliasiTerms
1	Q0	7629878	146	0.07541301	aliasiTerms
1	Q0	8864039	147	0.07537104	aliasiTerms
1	Q0	12430581	148	0.07531078	aliasiTerms
1	Q0	8817689	149	0.07527343	aliasiTerms
1	Q0	8851914	150	0.07524814	aliasiTerms
1	Q0	8623434	151	0.07522768	aliasiTerms
1	Q0	11053401	152	0.07517383	aliasiTerms
1	Q0	12691776	153	0.07517341	aliasiTerms
1	Q0	7661374	154	0.07515343	aliasiTerms
1	Q0	8700278	155	0.07508128	aliasiTerms
1	Q0	8779484	156	0.07508128	aliasiTerms
1	Q0	8757119	157	0.07508128	aliasiTerms
1	Q0	7743023	158	0.07508128	aliasiTerms
1	Q0	7748593	159	0.07508128	aliasiTerms
1	Q0	8608277	160	0.07508128	aliasiTerms
1	Q0	8595043	161	0.07508128	aliasiTerms
1	Q0	7479801	162	0.07508128	aliasiTerms
1	Q0	8848054	163	0.07506321	aliasiTerms
1	Q0	12639000	164	0.0749957	aliasiTerms
1	Q0	11743899	165	0.07499358	aliasiTerms
1	Q0	9585298	166	0.07498239	aliasiTerms
1	Q0	8144605	167	0.074975364	aliasiTerms
1	Q0	10871891	168	0.07486345	aliasiTerms
1	Q0	9306739	169	0.074809395	aliasiTerms
1	Q0	10213984	170	0.07470895	aliasiTerms
1	Q0	12840183	171	0.07458311	aliasiTerms
1	Q0	11113252	172	0.07435548	aliasiTerms
1	Q0	10897417	173	0.07425685	aliasiTerms
1	Q0	7937352	174	0.07417099	aliasiTerms
1	Q0	8855140	175	0.07413453	aliasiTerms
1	Q0	12672620	176	0.074018866	aliasiTerms
1	Q0	10405784	177	0.073997766	aliasiTerms
1	Q0	7876392	178	0.073983684	aliasiTerms
1	Q0	8526113	179	0.07394859	aliasiTerms
1	Q0	10331915	180	0.07394695	aliasiTerms
1	Q0	9919682	181	0.0739401	aliasiTerms
1	Q0	1670167	182	0.07392442	aliasiTerms
1	Q0	9919557	183	0.07384575	aliasiTerms
1	Q0	7784582	184	0.07382721	aliasiTerms
1	Q0	9919552	185	0.073827095	aliasiTerms
1	Q0	9198580	186	0.073789716	aliasiTerms
1	Q0	11522390	187	0.07376868	aliasiTerms
1	Q0	10692578	188	0.073684596	aliasiTerms
1	Q0	10603656	189	0.073627286	aliasiTerms
1	Q0	12628450	190	0.07360838	aliasiTerms
1	Q0	14504393	191	0.07359085	aliasiTerms
1	Q0	7822870	192	0.07351267	aliasiTerms
1	Q0	11323181	193	0.07350656	aliasiTerms
1	Q0	12530445	194	0.07345971	aliasiTerms
1	Q0	8796898	195	0.0734254	aliasiTerms
1	Q0	10558045	196	0.073373	aliasiTerms
1	Q0	7801718	197	0.073319346	aliasiTerms
1	Q0	12840211	198	0.07331048	aliasiTerms
1	Q0	10424363	199	0.07331048	aliasiTerms
1	Q0	10088633	200	0.07328945	aliasiTerms
1	Q0	10553954	201	0.07328381	aliasiTerms
1	Q0	10387892	202	0.07324617	aliasiTerms
1	Q0	11996942	203	0.07318744	aliasiTerms
1	Q0	10825075	204	0.07317544	aliasiTerms
1	Q0	10868368	205	0.07317223	aliasiTerms
1	Q0	10590941	206	0.07317223	aliasiTerms
1	Q0	12186682	207	0.073160514	aliasiTerms
1	Q0	10087300	208	0.07315156	aliasiTerms
1	Q0	10026961	209	0.073133126	aliasiTerms
1	Q0	10438450	210	0.073133126	aliasiTerms
1	Q0	10354841	211	0.073133126	aliasiTerms
1	Q0	12622103	212	0.073133126	aliasiTerms
1	Q0	11929109	213	0.073133126	aliasiTerms
1	Q0	12469601	214	0.073133126	aliasiTerms
1	Q0	10675207	215	0.073112376	aliasiTerms
1	Q0	10496519	216	0.073092446	aliasiTerms
1	Q0	10958096	217	0.073091924	aliasiTerms
1	Q0	8678819	218	0.073090024	aliasiTerms
1	Q0	12102617	219	0.07308048	aliasiTerms
1	Q0	14576562	220	0.07306429	aliasiTerms
1	Q0	10208631	221	0.07306429	aliasiTerms
1	Q0	12494416	222	0.07306429	aliasiTerms
1	Q0	10502091	223	0.07306429	aliasiTerms
1	Q0	10097029	224	0.073052	aliasiTerms
1	Q0	11049159	225	0.07303694	aliasiTerms
1	Q0	10986112	226	0.073034026	aliasiTerms
1	Q0	9928196	227	0.0730276	aliasiTerms
1	Q0	10573563	228	0.07302509	aliasiTerms
1	Q0	12508913	229	0.072989285	aliasiTerms
1	Q0	7869568	230	0.07298872	aliasiTerms
1	Q0	11374108	231	0.0729145	aliasiTerms
1	Q0	8165404	232	0.07287657	aliasiTerms
1	Q0	9738205	233	0.07287266	aliasiTerms
1	Q0	10894511	234	0.072849415	aliasiTerms
1	Q0	10809323	235	0.072849415	aliasiTerms
1	Q0	8136676	236	0.072849415	aliasiTerms
1	Q0	8016607	237	0.072849415	aliasiTerms
1	Q0	10533123	238	0.072849415	aliasiTerms
1	Q0	1365204	239	0.072849415	aliasiTerms
1	Q0	10978266	240	0.072800376	aliasiTerms
1	Q0	11470124	241	0.072800376	aliasiTerms
1	Q0	8252731	242	0.07278175	aliasiTerms
1	Q0	8066977	243	0.07278175	aliasiTerms
1	Q0	9654437	244	0.07277494	aliasiTerms
1	Q0	8587904	245	0.07275476	aliasiTerms
1	Q0	10810543	246	0.072745375	aliasiTerms
1	Q0	8159966	247	0.072745375	aliasiTerms
1	Q0	8015210	248	0.072745375	aliasiTerms
1	Q0	7857619	249	0.072745375	aliasiTerms
1	Q0	7818438	250	0.072745375	aliasiTerms
1	Q0	7629898	251	0.072688766	aliasiTerms
1	Q0	10779191	252	0.072626054	aliasiTerms
1	Q0	11236796	253	0.07261331	aliasiTerms
1	Q0	8835701	254	0.07250321	aliasiTerms
1	Q0	11729885	255	0.07247118	aliasiTerms
1	Q0	11657478	256	0.07247118	aliasiTerms
1	Q0	11486135	257	0.07247118	aliasiTerms
1	Q0	11782818	258	0.07245851	aliasiTerms
1	Q0	11764836	259	0.07245851	aliasiTerms
1	Q0	8967329	260	0.07245455	aliasiTerms
1	Q0	11167941	261	0.072402276	aliasiTerms
1	Q0	11547513	262	0.07239787	aliasiTerms
1	Q0	11875304	263	0.07236515	aliasiTerms
1	Q0	11913142	264	0.07236515	aliasiTerms
1	Q0	11729903	265	0.07236515	aliasiTerms
1	Q0	11696685	266	0.07236515	aliasiTerms
1	Q0	7870962	267	0.07226959	aliasiTerms
1	Q0	12762512	268	0.07222406	aliasiTerms
1	Q0	11166184	269	0.0720738	aliasiTerms
1	Q0	11581378	270	0.072022036	aliasiTerms
1	Q0	10409475	271	0.07197407	aliasiTerms
1	Q0	12457803	272	0.0718418	aliasiTerms
1	Q0	10882044	273	0.07180928	aliasiTerms
1	Q0	10457918	274	0.07177251	aliasiTerms
1	Q0	11504147	275	0.07175445	aliasiTerms
1	Q0	10601140	276	0.07143637	aliasiTerms
1	Q0	8851553	277	0.07134547	aliasiTerms
1	Q0	7912043	278	0.07118105	aliasiTerms
1	Q0	11254644	279	0.07109837	aliasiTerms
1	Q0	12530142	280	0.071047	aliasiTerms
1	Q0	12486675	281	0.071025886	aliasiTerms
1	Q0	8811345	282	0.0709776	aliasiTerms
1	Q0	11234026	283	0.070939116	aliasiTerms
1	Q0	11195666	284	0.070939116	aliasiTerms
1	Q0	9758543	285	0.07081494	aliasiTerms
1	Q0	10507919	286	0.07078634	aliasiTerms
1	Q0	9131170	287	0.07077762	aliasiTerms
1	Q0	9781422	288	0.070704274	aliasiTerms
1	Q0	8173955	289	0.070673406	aliasiTerms
1	Q0	8566090	290	0.07061944	aliasiTerms
1	Q0	8632221	291	0.07056484	aliasiTerms
1	Q0	7631776	292	0.070550755	aliasiTerms
1	Q0	11809412	293	0.0705085	aliasiTerms
1	Q0	11855570	294	0.070508026	aliasiTerms
1	Q0	10750782	295	0.07048917	aliasiTerms
1	Q0	10652501	296	0.07047076	aliasiTerms
1	Q0	9304194	297	0.07045555	aliasiTerms
1	Q0	11739192	298	0.07043004	aliasiTerms
1	Q0	11792015	299	0.07037167	aliasiTerms
1	Q0	9212495	300	0.07035534	aliasiTerms
1	Q0	9190379	301	0.070311636	aliasiTerms
1	Q0	12908129	302	0.07030735	aliasiTerms
1	Q0	11224774	303	0.070300736	aliasiTerms
1	Q0	10962646	304	0.07030056	aliasiTerms
1	Q0	11304652	305	0.07029749	aliasiTerms
1	Q0	11269310	306	0.07026962	aliasiTerms
1	Q0	10687441	307	0.07026018	aliasiTerms
1	Q0	7856898	308	0.07024863	aliasiTerms
1	Q0	11959616	309	0.070238926	aliasiTerms
1	Q0	8854853	310	0.07023058	aliasiTerms
1	Q0	8158340	311	0.070212565	aliasiTerms
1	Q0	9459387	312	0.07020239	aliasiTerms
1	Q0	9396499	313	0.07019916	aliasiTerms
1	Q0	11511402	314	0.07014703	aliasiTerms
1	Q0	10701590	315	0.07013856	aliasiTerms
1	Q0	9795286	316	0.070116244	aliasiTerms
1	Q0	9476045	317	0.070106395	aliasiTerms
1	Q0	7546246	318	0.07004517	aliasiTerms
1	Q0	10733159	319	0.07003073	aliasiTerms
1	Q0	8047669	320	0.07002308	aliasiTerms
1	Q0	7872997	321	0.06999779	aliasiTerms
1	Q0	9557185	322	0.06998673	aliasiTerms
1	Q0	10744352	323	0.069982104	aliasiTerms
1	Q0	10590398	324	0.069930285	aliasiTerms
1	Q0	10426373	325	0.06992423	aliasiTerms
1	Q0	8272262	326	0.06992321	aliasiTerms
1	Q0	7718690	327	0.069913216	aliasiTerms
1	Q0	8694863	328	0.06989774	aliasiTerms
1	Q0	12567620	329	0.0698965	aliasiTerms
1	Q0	9304395	330	0.06988551	aliasiTerms
1	Q0	9393062	331	0.06988551	aliasiTerms
1	Q0	11181111	332	0.06985152	aliasiTerms
1	Q0	9072038	333	0.06984706	aliasiTerms
1	Q0	9771873	334	0.06981991	aliasiTerms
1	Q0	9106005	335	0.06981991	aliasiTerms
1	Q0	9608165	336	0.06978453	aliasiTerms
1	Q0	9437809	337	0.06978453	aliasiTerms
1	Q0	11545148	338	0.069779135	aliasiTerms
1	Q0	10926654	339	0.06976621	aliasiTerms
1	Q0	9143450	340	0.06975891	aliasiTerms
1	Q0	8787037	341	0.06969182	aliasiTerms
1	Q0	9122996	342	0.06968483	aliasiTerms
1	Q0	7794389	343	0.06967408	aliasiTerms
1	Q0	12060662	344	0.069610246	aliasiTerms
1	Q0	10739883	345	0.06959173	aliasiTerms
1	Q0	10797186	346	0.06956242	aliasiTerms
1	Q0	7869963	347	0.06956242	aliasiTerms
1	Q0	8849486	348	0.06955047	aliasiTerms
1	Q0	11960877	349	0.069517076	aliasiTerms
1	Q0	11567629	350	0.06950987	aliasiTerms
1	Q0	11208459	351	0.06944819	aliasiTerms
1	Q0	8042532	352	0.069398165	aliasiTerms
1	Q0	10475044	353	0.06936919	aliasiTerms
1	Q0	8726753	354	0.06934363	aliasiTerms
1	Q0	7493813	355	0.06933415	aliasiTerms
1	Q0	10654562	356	0.06932963	aliasiTerms
1	Q0	8248683	357	0.06930091	aliasiTerms
1	Q0	7738862	358	0.06929281	aliasiTerms
1	Q0	8561391	359	0.069279045	aliasiTerms
1	Q0	8787034	360	0.06924057	aliasiTerms
1	Q0	11321619	361	0.06921388	aliasiTerms
1	Q0	8697603	362	0.069211446	aliasiTerms
1	Q0	12088214	363	0.06917294	aliasiTerms
1	Q0	8726821	364	0.06914374	aliasiTerms
1	Q0	11606548	365	0.06910655	aliasiTerms
1	Q0	7738499	366	0.0690595	aliasiTerms
1	Q0	12141135	367	0.069023296	aliasiTerms
1	Q0	12041880	368	0.06900344	aliasiTerms
1	Q0	10444259	369	0.06894319	aliasiTerms
1	Q0	11334701	370	0.0688994	aliasiTerms
1	Q0	11766065	371	0.068724856	aliasiTerms
1	Q0	9486998	372	0.06871109	aliasiTerms
1	Q0	11715082	373	0.06870856	aliasiTerms
1	Q0	8975632	374	0.068662025	aliasiTerms
1	Q0	10484559	375	0.06864588	aliasiTerms
1	Q0	7506033	376	0.068602145	aliasiTerms
1	Q0	7883560	377	0.0685557	aliasiTerms
1	Q0	8156046	378	0.06848775	aliasiTerms
1	Q0	8525354	379	0.068455584	aliasiTerms
1	Q0	7616311	380	0.06838266	aliasiTerms
1	Q0	8760567	381	0.06836389	aliasiTerms
1	Q0	9221733	382	0.06832495	aliasiTerms
1	Q0	8778804	383	0.06831672	aliasiTerms
1	Q0	11566047	384	0.06829484	aliasiTerms
1	Q0	12075682	385	0.06821476	aliasiTerms
1	Q0	9152598	386	0.06820065	aliasiTerms
1	Q0	10363620	387	0.06816709	aliasiTerms
1	Q0	12224831	388	0.068150625	aliasiTerms
1	Q0	11180430	389	0.06814395	aliasiTerms
1	Q0	10867554	390	0.068036675	aliasiTerms
1	Q0	7844505	391	0.06792035	aliasiTerms
1	Q0	12233784	392	0.06788753	aliasiTerms
1	Q0	12356831	393	0.06785637	aliasiTerms
1	Q0	10434383	394	0.067851126	aliasiTerms
1	Q0	12643827	395	0.067747764	aliasiTerms
1	Q0	11686579	396	0.06772089	aliasiTerms
1	Q0	12878734	397	0.067691915	aliasiTerms
1	Q0	10197818	398	0.06765257	aliasiTerms
1	Q0	8744590	399	0.06763701	aliasiTerms
1	Q0	10488473	400	0.06759298	aliasiTerms
1	Q0	11239678	401	0.06758335	aliasiTerms
1	Q0	10487717	402	0.06754835	aliasiTerms
1	Q0	9338505	403	0.067542896	aliasiTerms
1	Q0	7964366	404	0.06752198	aliasiTerms
1	Q0	10712695	405	0.06750939	aliasiTerms
1	Q0	8888102	406	0.06749601	aliasiTerms
1	Q0	1670136	407	0.06748159	aliasiTerms
1	Q0	11540268	408	0.067480415	aliasiTerms
1	Q0	7659618	409	0.06742933	aliasiTerms
1	Q0	12414185	410	0.067419596	aliasiTerms
1	Q0	8753079	411	0.06741888	aliasiTerms
1	Q0	8897921	412	0.06741326	aliasiTerms
1	Q0	10321821	413	0.06739748	aliasiTerms
1	Q0	7833693	414	0.06738027	aliasiTerms
1	Q0	9879536	415	0.06733826	aliasiTerms
1	Q0	12424798	416	0.06733611	aliasiTerms
1	Q0	8951028	417	0.06732389	aliasiTerms
1	Q0	14561473	418	0.06729175	aliasiTerms
1	Q0	10960412	419	0.06725097	aliasiTerms
1	Q0	8600131	420	0.067249835	aliasiTerms
1	Q0	12802879	421	0.06724892	aliasiTerms
1	Q0	11903301	422	0.06722704	aliasiTerms
1	Q0	8915396	423	0.067184746	aliasiTerms
1	Q0	12655113	424	0.067164935	aliasiTerms
1	Q0	11681596	425	0.06711785	aliasiTerms
1	Q0	7495230	426	0.06710225	aliasiTerms
1	Q0	11594054	427	0.06708217	aliasiTerms
1	Q0	7634454	428	0.06707831	aliasiTerms
1	Q0	9154439	429	0.06705865	aliasiTerms
1	Q0	8941681	430	0.067037426	aliasiTerms
1	Q0	7981429	431	0.06701544	aliasiTerms
1	Q0	7997064	432	0.06701413	aliasiTerms
1	Q0	11518724	433	0.06700914	aliasiTerms
1	Q0	12018793	434	0.066957094	aliasiTerms
1	Q0	8080506	435	0.066930875	aliasiTerms
1	Q0	10627059	436	0.06692884	aliasiTerms
1	Q0	11856394	437	0.06690062	aliasiTerms
1	Q0	8856949	438	0.06689146	aliasiTerms
1	Q0	10567008	439	0.066843316	aliasiTerms
1	Q0	11382880	440	0.06684091	aliasiTerms
1	Q0	11569499	441	0.06674867	aliasiTerms
1	Q0	7953466	442	0.06669805	aliasiTerms
1	Q0	11416968	443	0.066691846	aliasiTerms
1	Q0	7897818	444	0.06669122	aliasiTerms
1	Q0	11384517	445	0.06663829	aliasiTerms
1	Q0	11825980	446	0.066522725	aliasiTerms
1	Q0	11431687	447	0.06647581	aliasiTerms
1	Q0	10620377	448	0.06647022	aliasiTerms
1	Q0	10940329	449	0.06642862	aliasiTerms
1	Q0	11735087	450	0.06638623	aliasiTerms
1	Q0	8194689	451	0.066372484	aliasiTerms
1	Q0	11267709	452	0.06634986	aliasiTerms
1	Q0	9248789	453	0.06632942	aliasiTerms
1	Q0	8161714	454	0.06624332	aliasiTerms
1	Q0	10961800	455	0.06622152	aliasiTerms
1	Q0	10488639	456	0.06616017	aliasiTerms
1	Q0	10696277	457	0.066155404	aliasiTerms
1	Q0	11320559	458	0.06612996	aliasiTerms
1	Q0	9284083	459	0.066099286	aliasiTerms
1	Q0	11158713	460	0.06606542	aliasiTerms
1	Q0	11901989	461	0.06598579	aliasiTerms
1	Q0	8587435	462	0.06597547	aliasiTerms
1	Q0	12406098	463	0.06596629	aliasiTerms
1	Q0	12095649	464	0.06595357	aliasiTerms
1	Q0	8770149	465	0.06594151	aliasiTerms
1	Q0	12861964	466	0.06591984	aliasiTerms
1	Q0	9832356	467	0.06588603	aliasiTerms
1	Q0	10093002	468	0.065875135	aliasiTerms
1	Q0	11906466	469	0.06584863	aliasiTerms
1	Q0	8865083	470	0.06576465	aliasiTerms
1	Q0	9227312	471	0.06570498	aliasiTerms
1	Q0	12699735	472	0.06568726	aliasiTerms
1	Q0	11884235	473	0.06564711	aliasiTerms
1	Q0	8653138	474	0.06559592	aliasiTerms
1	Q0	12376116	475	0.065521196	aliasiTerms
1	Q0	11764267	476	0.06551315	aliasiTerms
1	Q0	9141912	477	0.065480955	aliasiTerms
1	Q0	11747723	478	0.06546505	aliasiTerms
1	Q0	11248017	479	0.06545418	aliasiTerms
1	Q0	10410929	480	0.06543111	aliasiTerms
1	Q0	11376621	481	0.065339305	aliasiTerms
1	Q0	7789367	482	0.06529541	aliasiTerms
1	Q0	8858208	483	0.06523196	aliasiTerms
1	Q0	10781025	484	0.06521696	aliasiTerms
1	Q0	9193866	485	0.06513953	aliasiTerms
1	Q0	8557877	486	0.06512308	aliasiTerms
1	Q0	10792197	487	0.06503311	aliasiTerms
1	Q0	7615465	488	0.065032385	aliasiTerms
1	Q0	9542918	489	0.06502877	aliasiTerms
1	Q0	9292632	490	0.06499187	aliasiTerms
1	Q0	7631644	491	0.064987086	aliasiTerms
1	Q0	9291141	492	0.064898446	aliasiTerms
1	Q0	8702808	493	0.06487781	aliasiTerms
1	Q0	7516853	494	0.06485877	aliasiTerms
1	Q0	11290215	495	0.06482019	aliasiTerms
1	Q0	9733662	496	0.06479581	aliasiTerms
1	Q0	7813308	497	0.064787485	aliasiTerms
1	Q0	8170822	498	0.06477317	aliasiTerms
1	Q0	8901385	499	0.06476547	aliasiTerms
1	Q0	7925746	500	0.06476136	aliasiTerms
1	Q0	7540812	501	0.064745575	aliasiTerms
1	Q0	12237564	502	0.064741716	aliasiTerms
1	Q0	7734189	503	0.064731404	aliasiTerms
1	Q0	9278948	504	0.06472195	aliasiTerms
1	Q0	9629959	505	0.06470918	aliasiTerms
1	Q0	9280183	506	0.06470635	aliasiTerms
1	Q0	12076735	507	0.06467155	aliasiTerms
1	Q0	12051835	508	0.064649	aliasiTerms
1	Q0	9448300	509	0.064646035	aliasiTerms
1	Q0	9792220	510	0.0646119	aliasiTerms
1	Q0	9262474	511	0.064543754	aliasiTerms
1	Q0	12143938	512	0.064537875	aliasiTerms
1	Q0	11545709	513	0.06451994	aliasiTerms
1	Q0	7556135	514	0.06450549	aliasiTerms
1	Q0	12100845	515	0.06450365	aliasiTerms
1	Q0	7557091	516	0.0644758	aliasiTerms
1	Q0	7634748	517	0.06441613	aliasiTerms
1	Q0	8000156	518	0.06440565	aliasiTerms
1	Q0	9662691	519	0.06439084	aliasiTerms
1	Q0	7746476	520	0.064368784	aliasiTerms
1	Q0	12467272	521	0.064368784	aliasiTerms
1	Q0	8552741	522	0.06434312	aliasiTerms
1	Q0	12949720	523	0.06430048	aliasiTerms
1	Q0	7628186	524	0.06425196	aliasiTerms
1	Q0	9398717	525	0.06419881	aliasiTerms
1	Q0	11053338	526	0.0641908	aliasiTerms
1	Q0	11383357	527	0.064178705	aliasiTerms
1	Q0	10959010	528	0.0641702	aliasiTerms
1	Q0	7500615	529	0.06414494	aliasiTerms
1	Q0	9469370	530	0.064116694	aliasiTerms
1	Q0	9051592	531	0.064092636	aliasiTerms
1	Q0	8689064	532	0.0640443	aliasiTerms
1	Q0	11292796	533	0.06404091	aliasiTerms
1	Q0	9792532	534	0.06401381	aliasiTerms
1	Q0	7597563	535	0.06397744	aliasiTerms
1	Q0	8725470	536	0.063974895	aliasiTerms
1	Q0	7554824	537	0.06390689	aliasiTerms
1	Q0	7659765	538	0.06388217	aliasiTerms
